,Unnamed: 0,path,image_nr,likes,visualizations,date,simp_path,day,year,month,month_n,likes_n,visualizations_n,colors,colors_s
340,340,Behance\1333_1.8k_15.2k_108_22 de fevereiro de 2021.jpg,1333,1.8k,15.2k,22 de fevereiro de 2021,1333_1.8k_15.2k_108_22 de fevereiro de 2021.jpg,22,2021,fevereiro,2,1800,15200,"[[118.4574    72.8358    30.082256]
 [251.13664  161.17552   14.089291]
 [ 54.088585 156.49924  183.64307 ]
 [ 19.863678  13.29972    2.11524 ]
 [213.70447  151.47198  100.878174]
 [ 56.461025 106.1708   113.4061  ]
 [224.1573   216.26347  202.79341 ]
 [185.33743   98.05598   20.228872]
 [ 51.696606  43.414173  12.299021]
 [121.267235 203.81306  228.4645  ]]","[[0.38983092 0.7574103  0.86755264]
 [0.51578444 0.25325507 0.05398569]
 [0.8467494  0.60678184 0.41082144]
 [0.07742548 0.05177072 0.00826328]
 [0.19314155 0.53223926 0.6146261 ]
 [0.7419529  0.4043817  0.09924555]
 [0.200313   0.1685114  0.04541752]
 [0.8364632  0.86077714 0.8342746 ]
 [0.9855824  0.6327524  0.05535403]
 [0.35303617 0.3498995  0.2614268 ]]"
341,341,Behance\1334_719_9.2k_49_22 de fevereiro de 2021.jpg,1334,719,9.2k,22 de fevereiro de 2021,1334_719_9.2k_49_22 de fevereiro de 2021.jpg,22,2021,fevereiro,2,719,9200,"[[1.4794886e-01 1.4756128e-01 1.4327511e-01]
 [2.1800058e+02 2.2110564e+02 2.2433810e+02]
 [2.5374037e+02 2.5372713e+02 2.5348497e+02]
 [1.5122337e+02 1.5119165e+02 1.5234836e+02]
 [9.5812714e+01 9.4535118e+01 9.5205688e+01]
 [1.9374380e+02 2.0115956e+02 2.0803847e+02]
 [2.3448683e+02 2.3600905e+02 2.3590022e+02]
 [4.4481693e+01 4.2855064e+01 4.3401176e+01]
 [2.0786270e+02 2.1180466e+02 2.1596172e+02]
 [1.7237708e+02 1.8540456e+02 1.9691969e+02]]","[[5.4851174e-04 5.4845214e-04 5.3101778e-04]
 [8.4737569e-01 8.6004078e-01 8.7348270e-01]
 [9.9486095e-01 9.9481893e-01 9.9384713e-01]
 [6.5920722e-01 7.0866394e-01 7.5307465e-01]
 [3.4787554e-01 3.4275949e-01 3.4542903e-01]
 [9.1696340e-01 9.2319453e-01 9.2339373e-01]
 [7.3191166e-01 7.6954842e-01 8.0303431e-01]
 [7.9691219e-01 8.1619644e-01 8.3548391e-01]
 [1.6346000e-01 1.5717131e-01 1.5925373e-01]
 [5.5388385e-01 5.5114222e-01 5.5437309e-01]]"
342,342,Behance\1335_1.7k_11.7k_94_20 de fevereiro de 2021.jpg,1335,1.7k,11.7k,20 de fevereiro de 2021,1335_1.7k_11.7k_94_20 de fevereiro de 2021.jpg,20,2021,fevereiro,2,1700,11700,"[[ 10.352503  47.665382  57.44677 ]
 [ 25.103434  92.58146   96.71185 ]
 [186.76996  118.510345  98.27368 ]
 [239.69539  188.40672  144.31769 ]
 [124.96736   80.23867   70.40537 ]
 [ 77.37748   92.00129   89.58156 ]
 [ 11.089568  29.672186  37.43445 ]
 [134.62192  159.98183  136.37921 ]
 [ 88.60603  127.37067  115.96462 ]
 [ 56.55938   55.613922  56.884193]]","[[0.93945765 0.7387464  0.5660361 ]
 [0.09676169 0.35467723 0.37235135]
 [0.73337495 0.46507668 0.38555753]
 [0.3422656  0.49861455 0.4546762 ]
 [0.04055771 0.18582037 0.22416198]
 [0.4911242  0.31660005 0.27786103]
 [0.223119   0.2169157  0.22166532]
 [0.30311003 0.36015034 0.35079488]
 [0.5250039  0.6247083  0.5330218 ]
 [0.0433774  0.11565344 0.1460275 ]]"
343,343,Behance\1336_1.3k_9.1k_83_20 de fevereiro de 2021.jpg,1336,1.3k,9.1k,20 de fevereiro de 2021,1336_1.3k_9.1k_83_20 de fevereiro de 2021.jpg,20,2021,fevereiro,2,1300,9100,"[[219.40092   111.02604   109.58202  ]
 [  4.9535813   3.1745548   3.2324257]
 [215.81825   215.99506   216.12407  ]
 [193.75844    17.989056    5.0019073]
 [  6.8558807  93.21821   149.97014  ]
 [242.87093   151.34972   194.7266   ]
 [112.62153   111.26965   127.24878  ]
 [248.54663   202.53673   174.06915  ]
 [240.07404   177.94962     6.0327616]
 [252.50409   251.23018   250.00038  ]]","[[0.84590816 0.84680235 0.8482401 ]
 [0.75985885 0.06925035 0.01806188]
 [0.0218243  0.01479974 0.01494715]
 [0.9414668  0.69784164 0.02365789]
 [0.02688581 0.36556163 0.5881182 ]
 [0.9544575  0.59352815 0.7635073 ]
 [0.99021214 0.98521626 0.98039365]
 [0.8620852  0.42487118 0.41676885]
 [0.47797734 0.4690822  0.5334294 ]
 [0.9771309  0.80290926 0.6884457 ]]"
344,344,Behance\1337_1.7k_16.6k_97_16 de fevereiro de 2021.jpg,1337,1.7k,16.6k,16 de fevereiro de 2021,1337_1.7k_16.6k_97_16 de fevereiro de 2021.jpg,16,2021,fevereiro,2,1700,16600,"[[ 22.221466  22.215508  22.21836 ]
 [232.30902   96.832344  33.496845]
 [209.18118  209.19896  209.20284 ]
 [ 69.04648   69.07453   69.08845 ]
 [125.14985  125.10802  125.07668 ]
 [ 75.561806  75.25614   75.120575]
 [  8.45596    8.965489   9.602457]
 [175.12094  169.87253  168.24194 ]
 [ 62.400326  62.26317   62.210705]
 [229.19225  232.13997  233.01376 ]]","[[0.8987931  0.9103528  0.91377944]
 [0.26890296 0.26902792 0.26909146]
 [0.087143   0.08711967 0.08713083]
 [0.9113852  0.37978512 0.13124965]
 [0.82004166 0.8200218  0.8200085 ]
 [0.66437817 0.6466563  0.64118004]
 [0.24470486 0.24416651 0.24395868]
 [0.03316063 0.03515878 0.03765669]
 [0.47195342 0.44197285 0.42858866]
 [0.29285213 0.29220027 0.29191357]]"
345,345,Behance\133_971_7.6k_52_16 de setembro de 2021.jpg,133,971,7.6k,16 de setembro de 2021,133_971_7.6k_52_16 de setembro de 2021.jpg,16,2021,setembro,9,971,7600,"[[198.48962  166.38269  142.64986 ]
 [103.27593   35.23997   15.181527]
 [206.43536   88.03763   25.011538]
 [236.73773  210.13231  183.94704 ]
 [136.59811   85.428856  53.698982]
 [ 45.21625   10.679729   7.093391]
 [176.05414  124.90437   89.89564 ]
 [234.60971  132.4239    54.64684 ]
 [163.56256   47.857105  10.285668]
 [241.09204  172.54858  102.74401 ]]","[[0.9098753  0.4961658  0.19519566]
 [0.79376715 0.66428375 0.5677016 ]
 [0.6158008  0.17599411 0.04033031]
 [0.5447851  0.34379065 0.21771505]
 [0.69646853 0.4996599  0.3644709 ]
 [0.79343754 0.32461894 0.08741292]
 [0.9475727  0.6649324  0.37908104]
 [0.17407465 0.03912577 0.02615583]
 [0.9337602  0.82906556 0.7234802 ]
 [0.39341733 0.14210728 0.06502034]]"
346,346,Behance\134_1.5k_9.7k_127_17 de setembro de 2021.jpg,134,1.5k,9.7k,17 de setembro de 2021,134_1.5k_9.7k_127_17 de setembro de 2021.jpg,17,2021,setembro,9,1500,9700,"[[242.95781  215.6662   184.81451 ]
 [153.82005   75.81466   61.03074 ]
 [254.63268   97.51596   72.32786 ]
 [ 59.628864  66.637726  59.63733 ]
 [217.2333   185.74382  156.48538 ]
 [ 32.30003   48.240936  41.54362 ]
 [152.58638  136.65337  116.914566]
 [232.83339  103.70192   83.328224]
 [232.10942  199.67397  168.7572  ]
 [ 90.23367   86.42059   75.990715]]","[[0.9985385  0.38248223 0.2837305 ]
 [0.23317623 0.26096386 0.23354062]
 [0.91089904 0.7837379  0.6624798 ]
 [0.5944296  0.53274786 0.4556237 ]
 [0.5992681  0.29619038 0.23863156]
 [0.12549633 0.18838522 0.16223752]
 [0.8520316  0.72851825 0.6137569 ]
 [0.9117862  0.4062805  0.32645458]
 [0.9534644  0.84740525 0.7264677 ]
 [0.3486463  0.33632985 0.2959885 ]]"
347,347,Behance\135_852_5.8k_77_15 de setembro de 2021.jpg,135,852,5.8k,15 de setembro de 2021,135_852_5.8k_77_15 de setembro de 2021.jpg,15,2021,setembro,9,852,5800,"[[166.54356  214.64246  237.38496 ]
 [108.8967   144.92116  151.45865 ]
 [ 89.709274  83.92956   77.82178 ]
 [218.06659  182.7997   143.76543 ]
 [168.18024  122.56071   94.27634 ]
 [120.058525 178.6301   226.77832 ]
 [232.29623  240.29277  241.43631 ]
 [ 26.921457 172.6618   193.80414 ]
 [ 26.267178 107.10383  157.14172 ]
 [ 74.61127  228.63486  231.90398 ]]","[[0.9108035  0.942219   0.94674593]
 [0.4706426  0.70034564 0.88903546]
 [0.65826166 0.4790557  0.36834815]
 [0.10226494 0.42395982 0.6193344 ]
 [0.42722934 0.5667519  0.59109426]
 [0.6531582  0.8413828  0.9308859 ]
 [0.854556   0.71612465 0.5634736 ]
 [0.10736126 0.68075025 0.7619459 ]
 [0.29526556 0.898903   0.91110337]
 [0.34841824 0.32740608 0.305502  ]]"
348,348,Behance\136_573_4.5k_49_16 de setembro de 2021.jpg,136,573,4.5k,16 de setembro de 2021,136_573_4.5k_49_16 de setembro de 2021.jpg,16,2021,setembro,9,573,4500,"[[211.05727  211.28415  210.94884 ]
 [121.96222  121.03289  121.03279 ]
 [ 37.696014  38.24367   37.619698]
 [225.81935  197.04234   52.520752]
 [159.53145  159.5784   160.159   ]
 [227.18457  227.46143  226.96443 ]
 [ 31.33771  153.38057  170.1789  ]
 [197.5963   198.38148  197.91733 ]
 [ 72.129135  88.1991    82.16771 ]
 [174.67148  114.979294  44.34634 ]]","[[0.7778886  0.7806657  0.7788811 ]
 [0.6848576  0.4504671  0.1736204 ]
 [0.14785427 0.15000206 0.14759618]
 [0.62776643 0.6283122  0.63058275]
 [0.8911261  0.8921773  0.8902439 ]
 [0.88539934 0.77248734 0.20593369]
 [0.1225307  0.60116225 0.6668204 ]
 [0.82977486 0.8307565  0.829428  ]
 [0.4786235  0.4749588  0.47489953]
 [0.28337738 0.3459974  0.32230642]]"
349,349,Behance\137_685_4.7k_64_16 de setembro de 2021.jpg,137,685,4.7k,16 de setembro de 2021,137_685_4.7k_64_16 de setembro de 2021.jpg,16,2021,setembro,9,685,4700,"[[236.0558    97.93839  160.62439 ]
 [ 78.18176   27.458813  57.844215]
 [246.99765  240.20158  234.25633 ]
 [ 93.094444 148.41518  140.14081 ]
 [ 22.561243  13.179358  26.798206]
 [217.9156   166.58205  198.01968 ]
 [180.409     43.68353   93.19315 ]
 [142.4718   240.61096  214.85585 ]
 [160.83546   94.91299  153.73184 ]
 [114.016235  52.341255  98.56325 ]]","[[0.5609249  0.94651616 0.8448006 ]
 [0.31061321 0.10828613 0.22897889]
 [0.6329787  0.3715317  0.602115  ]
 [0.85446644 0.6524106  0.77612555]
 [0.08949843 0.05190244 0.10567984]
 [0.3689002  0.5930136  0.5580354 ]
 [0.9685836  0.9417093  0.9185493 ]
 [0.9258956  0.38239443 0.6288837 ]
 [0.4448266  0.21151298 0.39238033]
 [0.7013401  0.16815925 0.36067644]]"
350,350,Behance\138_1.3k_9.6k_106_14 de setembro de 2021.jpg,138,1.3k,9.6k,14 de setembro de 2021,138_1.3k_9.6k_106_14 de setembro de 2021.jpg,14,2021,setembro,9,1300,9600,"[[254.82518  154.2516    75.048965]
 [180.82512   77.50208   23.837996]
 [251.54422  131.17448   47.19497 ]
 [200.5911   171.66092  158.25136 ]
 [ 86.92778   30.673323   6.747222]
 [237.21904  118.71331   39.132385]
 [150.31996  120.06749  107.61446 ]
 [218.50574  215.59012  215.13931 ]
 [254.94405  144.35042   61.86638 ]
 [142.60495   57.399902  18.615107]]","[[0.9993814  0.603252   0.2925576 ]
 [0.929623   0.46508807 0.15314873]
 [0.55912215 0.22492602 0.07276277]
 [0.8551298  0.8423474  0.84008706]
 [0.9859416  0.5136065  0.18459666]
 [0.7845584  0.6685317  0.6143898 ]
 [0.7089797  0.3038141  0.093454  ]
 [0.99976367 0.56501305 0.24060944]
 [0.34048086 0.11997119 0.02632174]
 [0.5871674  0.4683676  0.41966367]]"
351,351,Behance\139_1k_6.6k_77_15 de setembro de 2021.jpg,139,1k,6.6k,15 de setembro de 2021,139_1k_6.6k_77_15 de setembro de 2021.jpg,15,2021,setembro,9,1000,6600,"[[118.75483   74.13358  166.30984 ]
 [214.40181  212.2566   212.0356  ]
 [149.8705   115.537224 120.5948  ]
 [ 93.64487   64.95631   84.42363 ]
 [175.7075   170.40446  172.32195 ]
 [225.4038   117.05418   80.30096 ]
 [233.40392  160.91429  147.2289  ]
 [ 44.817684  26.959265  36.799564]
 [156.0869    67.0378    43.961056]
 [223.98633  223.5016   223.29337 ]]","[[0.8783974  0.87645894 0.87564063]
 [0.46295956 0.28861028 0.6491703 ]
 [0.8878592  0.46366456 0.31850702]
 [0.17115301 0.1025309  0.13893592]
 [0.5749249  0.44494832 0.4626857 ]
 [0.6860717  0.6650169  0.672986  ]
 [0.6144328  0.2654065  0.18013692]
 [0.9104429  0.6275493  0.5806099 ]
 [0.35263628 0.2425062  0.32132787]
 [0.84058285 0.83220065 0.8313211 ]]"
352,352,Behance\13_259_1.9k_37_8 de outubro de 2021.jpg,13,259,1.9k,8 de outubro de 2021,13_259_1.9k_37_8 de outubro de 2021.jpg,8,2021,outubro,10,259,1900,"[[194.37346  220.98949   81.18821 ]
 [ 59.942123  77.04764   66.572815]
 [200.36307  211.83617  155.88928 ]
 [ 86.90737  100.515335  83.839905]
 [242.579     68.0385    47.73077 ]
 [ 28.108635  49.333458  43.476173]
 [101.53683  153.44139   54.629395]
 [147.42021  196.26964   70.32289 ]
 [146.3679   175.96974  131.20213 ]
 [233.72345  240.9882   222.58466 ]]","[[0.7622489  0.8666254  0.31838512]
 [0.3253703  0.37986398 0.3205166 ]
 [0.10681292 0.19117948 0.16876268]
 [0.91656256 0.94505167 0.872881  ]
 [0.9512902  0.26681766 0.1871795 ]
 [0.57922137 0.7739308  0.27639914]
 [0.7857375  0.8307301  0.6113305 ]
 [0.5739918  0.6900774  0.51451814]
 [0.41414416 0.599791   0.22665992]
 [0.21879752 0.28773832 0.24722058]]"
353,353,Behance\140_1.2k_9.9k_95_14 de setembro de 2021.jpg,140,1.2k,9.9k,14 de setembro de 2021,140_1.2k_9.9k_95_14 de setembro de 2021.jpg,14,2021,setembro,9,1200,9900,"[[104.21824   98.92398   91.13014 ]
 [ 27.95738   28.278479  25.799887]
 [185.64612  183.23036  181.75667 ]
 [250.4048   250.33345  250.77162 ]
 [163.2007   163.13747  162.22685 ]
 [ 68.714516  68.89726   70.02366 ]
 [ 10.126449  10.156255   9.847179]
 [ 46.506245  47.53066   47.53341 ]
 [144.75797  147.5207   148.0554  ]
 [211.22723  220.06805  230.01794 ]]","[[0.10986878 0.11109345 0.1012986 ]
 [0.5766571  0.5859817  0.58719575]
 [0.73024213 0.7204883  0.7147063 ]
 [0.41447207 0.39524823 0.36621112]
 [0.6469642  0.646059   0.6422186 ]
 [0.9820155  0.98171484 0.98341286]
 [0.03971851 0.03983465 0.03862143]
 [0.18432641 0.18874712 0.19035381]
 [0.28203624 0.27951705 0.27853584]
 [0.82855356 0.86339664 0.9025345 ]]"
354,354,Behance\141_907_5.5k_78_15 de setembro de 2021.jpg,141,907,5.5k,15 de setembro de 2021,141_907_5.5k_78_15 de setembro de 2021.jpg,15,2021,setembro,9,907,5500,"[[231.25012  225.1146   215.96619 ]
 [ 94.9794   132.90364  179.09923 ]
 [ 54.699463  12.659081   5.951879]
 [171.226    185.16824  212.48405 ]
 [179.75255   60.11636   55.77941 ]
 [ 71.00226   95.98698  145.07767 ]
 [198.69301  201.75084  213.83798 ]
 [136.50543  168.78491  213.83951 ]
 [185.84653  147.66719  140.39862 ]
 [105.27547   32.45716   24.157127]]","[[0.53527653 0.6618808  0.83859456]
 [0.21208352 0.04904675 0.02305639]
 [0.9068694  0.8828144  0.8469421 ]
 [0.37246752 0.52119607 0.70235676]
 [0.69970053 0.23473239 0.21758616]
 [0.67141026 0.72612154 0.83326745]
 [0.27818143 0.37640393 0.5690773 ]
 [0.40674838 0.12313783 0.09014505]
 [0.7793895  0.79107285 0.8381652 ]
 [0.72691846 0.57633823 0.54816705]]"
355,355,Behance\142_396_3.7k_45_15 de setembro de 2021.jpg,142,396,3.7k,15 de setembro de 2021,142_396_3.7k_45_15 de setembro de 2021.jpg,15,2021,setembro,9,396,3700,"[[206.34074  227.81593  182.45044 ]
 [157.84587   34.983917  22.98749 ]
 [129.39095  129.03862   94.283676]
 [221.38342  139.98187   73.17793 ]
 [ 78.45745   11.366482  18.769299]
 [179.14227  206.77884  163.93861 ]
 [133.53271  101.274216  24.520525]
 [218.8046    71.8947    33.95171 ]
 [229.21036  198.05602  128.82892 ]
 [ 92.81029   56.39952   40.861107]]","[[0.8092067  0.8933977  0.7154657 ]
 [0.5236778  0.3971858  0.0961498 ]
 [0.618061   0.13688767 0.0903033 ]
 [0.5075153  0.50606513 0.36967236]
 [0.8684955  0.54823864 0.2865463 ]
 [0.7025173  0.81090224 0.6429016 ]
 [0.3638861  0.22121459 0.16021204]
 [0.8572341  0.2810735  0.13260138]
 [0.8986716  0.77617157 0.5047329 ]
 [0.30765003 0.04456353 0.07361501]]"
356,356,Behance\143_850_7.1k_63_14 de setembro de 2021.jpg,143,850,7.1k,14 de setembro de 2021,143_850_7.1k_63_14 de setembro de 2021.jpg,14,2021,setembro,9,850,7100,"[[ 40.03055    5.602085  12.741491]
 [198.20357  109.784065 102.10207 ]
 [232.74997  230.13106  230.53394 ]
 [171.30862   53.15481   15.030952]
 [245.91971  197.61842   42.159657]
 [112.430984  94.8693   208.71135 ]
 [117.89736   46.70492   89.0277  ]
 [199.2645   178.35545  183.89122 ]
 [216.33194  110.54221   17.777786]
 [110.64954   19.173376  11.946308]]","[[0.7866708  0.44237468 0.40738723]
 [0.4773623  0.19060281 0.3464934 ]
 [0.9128911  0.9025638  0.9039082 ]
 [0.6779212  0.21316674 0.05883077]
 [0.7795445  0.7006867  0.7245239 ]
 [0.16098475 0.02276444 0.05192673]
 [0.9652605  0.7788025  0.16395402]
 [0.4398896  0.07768762 0.0472655 ]
 [0.8506022  0.43762302 0.0713456 ]
 [0.43665153 0.36954194 0.815068  ]]"
357,357,Behance\1440_2.8k_19.6k_100_25 de janeiro de 2021.jpg,1440,2.8k,19.6k,25 de janeiro de 2021,1440_2.8k_19.6k_100_25 de janeiro de 2021.jpg,25,2021,janeiro,1,2800,19600,"[[2.29446888e-01 1.45775378e-01 2.14354098e-01]
 [1.85515869e+02 1.65780746e+02 2.40700775e+02]
 [1.25695328e+02 6.98012238e+01 7.77276840e+01]
 [2.46201218e+02 2.27366760e+02 2.39061661e+02]
 [2.44438019e+02 1.62164169e+02 1.35207764e+02]
 [5.63427773e+01 7.12642059e+01 1.48796707e+02]
 [5.20058746e+01 3.32960968e+01 5.03372345e+01]
 [9.29737167e+01 1.29840118e+02 2.40826736e+02]
 [2.25030365e+02 6.68068161e+01 1.08428932e+02]
 [1.61750870e+02 1.13036865e+02 1.58365829e+02]]","[[4.8904049e-01 2.7151901e-01 3.0423480e-01]
 [9.1001391e-04 5.7509542e-04 8.4331632e-04]
 [9.6046782e-01 6.4491564e-01 5.4345322e-01]
 [6.3435447e-01 4.4234794e-01 6.2336069e-01]
 [3.6841190e-01 5.1465529e-01 9.5045078e-01]
 [7.2828496e-01 6.5071934e-01 9.4516414e-01]
 [8.8155890e-01 2.8229520e-01 4.1784063e-01]
 [2.0290858e-01 1.3077669e-01 1.9895944e-01]
 [9.6527421e-01 8.9396393e-01 9.4102383e-01]
 [2.2436494e-01 2.8607324e-01 5.9540826e-01]]"
358,358,Behance\1441_2.6k_18.8k_134_2 de fevereiro de 2021.jpg,1441,2.6k,18.8k,2 de fevereiro de 2021,1441_2.6k_18.8k_134_2 de fevereiro de 2021.jpg,2,2021,fevereiro,2,2600,18800,"[[238.21964  170.01506   50.366898]
 [ 75.22973   59.45462   72.021965]
 [207.7413   136.60327  123.300514]
 [236.56264  227.31311  237.37971 ]
 [243.9782   182.47388   76.14713 ]
 [ 12.927545   8.346799   9.690392]
 [228.64645   47.347168  41.59496 ]
 [225.95578  175.70062  167.87614 ]
 [101.89372  115.09915  189.39482 ]
 [173.03528   88.91565   20.014187]]","[[0.05092478 0.0328964  0.03818688]
 [0.95677274 0.7155708  0.29857638]
 [0.9273441  0.8907581  0.9301665 ]
 [0.67799544 0.348114   0.07788521]
 [0.9342023  0.6667285  0.19750549]
 [0.29535747 0.23361522 0.28311735]
 [0.88576746 0.68672985 0.65506744]
 [0.39953464 0.45145512 0.7430487 ]
 [0.8131662  0.53340256 0.48078364]
 [0.89656526 0.18573394 0.162733  ]]"
359,359,Behance\1442_834_7.2k_51_1 de fevereiro de 2021.jpg,1442,834,7.2k,1 de fevereiro de 2021,1442_834_7.2k_51_1 de fevereiro de 2021.jpg,1,2021,fevereiro,2,834,7200,"[[1.79446411e+02 1.39599030e+02 1.07183495e+02]
 [5.77918589e-01 2.29538083e-01 3.03611308e-01]
 [7.30757046e+00 1.15322289e+02 2.33089935e+02]
 [1.74779251e+02 1.61872082e+01 3.15641093e+00]
 [1.59252884e+02 1.45540848e+02 2.28145456e+00]
 [2.28889709e+02 2.29368301e+02 8.59440384e+01]
 [2.43208908e+02 6.51452866e+01 2.68921757e+01]
 [2.33268723e+02 2.42680359e+02 1.57640808e+02]
 [2.22031128e+02 2.04479218e+02 5.10348701e+00]
 [2.50203918e+02 1.10250031e+02 8.61516571e+01]]","[[9.81380582e-01 4.33499485e-01 3.39186490e-01]
 [2.24393606e-03 8.79853964e-04 1.19069219e-03]
 [7.03703582e-01 5.47480106e-01 4.20350909e-01]
 [2.86571383e-02 4.52244282e-01 9.14078176e-01]
 [6.85744107e-01 6.35955632e-02 1.23972595e-02]
 [8.97836208e-01 8.99384379e-01 3.33805084e-01]
 [6.19387507e-01 5.65775216e-01 9.01570916e-03]
 [9.54012632e-01 2.56155729e-01 1.06280640e-01]
 [9.15102839e-01 9.51515555e-01 6.15792155e-01]
 [8.67317677e-01 7.98618674e-01 1.92802995e-02]]"
360,360,Behance\1443_1.9k_11.5k_74_3 de fevereiro de 2021.jpg,1443,1.9k,11.5k,3 de fevereiro de 2021,1443_1.9k_11.5k_74_3 de fevereiro de 2021.jpg,3,2021,fevereiro,2,1900,11500,"[[ 84.439835   78.596886   67.36401  ]
 [ 27.344707   26.611622   24.855364 ]
 [170.03877   157.97922   148.01637  ]
 [ 66.85164    63.73827    56.868835 ]
 [  2.7199512  87.691864  253.2575   ]
 [113.22254    98.42861    84.854904 ]
 [195.68196   194.93918   195.78441  ]
 [139.14635   123.81115   116.91696  ]
 [ 44.464184   44.14332    46.037533 ]
 [ 13.826842   14.63824    15.255912 ]]","[[0.5526145  0.4927767  0.4663303 ]
 [0.17473277 0.17341013 0.1807463 ]
 [0.3336779  0.30997175 0.26515797]
 [0.10718831 0.10432461 0.09745753]
 [0.0111701  0.34418312 0.9931605 ]
 [0.7697569  0.7674733  0.77135885]
 [0.44992107 0.39114562 0.3394434 ]
 [0.26284721 0.25060967 0.22355284]
 [0.05403216 0.05724001 0.05973002]
 [0.67145884 0.6252419  0.58613336]]"
361,361,Behance\1444_747_7.7k_50_29 de janeiro de 2021.jpg,1444,747,7.7k,29 de janeiro de 2021,1444_747_7.7k_50_29 de janeiro de 2021.jpg,29,2021,janeiro,1,747,7700,"[[203.21814  168.9207   178.7974  ]
 [114.29089   85.792534  99.807884]
 [ 28.447462  14.927401  20.854261]
 [177.78961  129.94746  145.10126 ]
 [ 95.04584  177.25401  196.81384 ]
 [ 17.480726 110.57236  143.26125 ]
 [ 62.344616  45.465004  58.567787]
 [164.94254   92.72154   96.02024 ]
 [123.36048   54.83495   52.95935 ]
 [229.0722   206.34996  213.6149  ]]","[[0.24248588 0.18473732 0.24124028]
 [0.69716173 0.50979066 0.5683777 ]
 [0.6536715  0.36043292 0.37235636]
 [0.8983966  0.8082361  0.8369292 ]
 [0.11820513 0.06070524 0.08304405]
 [0.06960976 0.4357881  0.563729  ]
 [0.3718299  0.69869924 0.7766723 ]
 [0.45921743 0.34443215 0.39780754]
 [0.79626447 0.6618525  0.70053494]
 [0.47759798 0.21495292 0.20860025]]"
